demx8as6@controller:~/workspace/onf/CENTENNIAL/models/tools$ ./build-yang.sh 
[3;J
2017-02-18T17:59:45,561Z | build-yang | INFO  | Start
2017-02-18T17:59:46.554Z | core-model | INFO  |  ownedAttribute: /CoreModel/CoreSpecificationModel/LtpCapability/ObjectClasses/PoolPropertySpec/_clientSpec set as key!
2017-02-18T17:59:46.554Z | core-model | INFO  |  ownedAttribute: /CoreModel/CoreFoundationModel/SuperClassesAndCommonPackages/TypeDefinitions/AddressElement/uuid set as key!
2017-02-18T17:59:46.554Z | core-model | INFO  |  ownedAttribute: /CoreModel/CoreOperationsModel/Pattern/ObjectClasses/DesiredOutcomeConstraints/_outcomeElement set as key!
2017-02-18T17:59:46.554Z | core-model | INFO  |  ownedAttribute: /CoreModel/CoreOperationsModel/Pattern/ObjectClasses/NecessaryInitialConditionConstraints/IsNot set as key!
2017-02-18T17:59:46.554Z | core-model | INFO  |  ownedAttribute: /CoreModel/CoreOperationsModel/Pattern/ObjectClasses/OperationDetails/actionVerb set as key!
2017-02-18T17:59:46.554Z | core-model | INFO  |  ownedAttribute: /CoreModel/CoreOperationsModel/Pattern/ObjectClasses/OperationSet/effortAndAction set as key!
2017-02-18T17:59:47,026Z | build-yang | INFO  | ./xmi2yang/project/CoreModel.xml generated!
2017-02-18T17:59:48,086Z | build-yang | INFO  | ./xmi2yang/project/CoreModel.json generated!
2017-02-18T17:59:49,276Z | build-yang | INFO  | ./xmi2yang/project/G.874.1.xml generated!
2017-02-18T17:59:50,194Z | build-yang | INFO  | ./xmi2yang/project/G.874.1.json generated!
2017-02-18T17:59:51.087Z |   p+r-mwim | INFO  | TypeDefinitions
2017-02-18T17:59:51.087Z |   p+r-mwim | INFO  | LoopBackType
2017-02-18T17:59:51.087Z |   p+r-mwim | INFO  | SeverityType
2017-02-18T17:59:51.087Z |   p+r-mwim | INFO  | ChannelPlanType
2017-02-18T17:59:51.087Z |   p+r-mwim | INFO  | - supportedChannelPlan (ChannelPlanType) 
2017-02-18T17:59:51.087Z |   p+r-mwim | INFO  | - duplexDistanceIsVariable (ChannelPlanType) 
2017-02-18T17:59:51.087Z |   p+r-mwim | INFO  | - duplexDistance (ChannelPlanType) 
2017-02-18T17:59:51.087Z |   p+r-mwim | INFO  | - autoFreqSelectIsAvail (ChannelPlanType) 
2017-02-18T17:59:51.087Z |   p+r-mwim | INFO  | - transmissionModeList (ChannelPlanType) 
2017-02-18T17:59:51.087Z |   p+r-mwim | INFO  | TransmissionModeType
2017-02-18T17:59:51.087Z |   p+r-mwim | INFO  | - transmissionModeId (TransmissionModeType) 
2017-02-18T17:59:51.087Z |   p+r-mwim | INFO  | - channelBandwidth (TransmissionModeType) 
2017-02-18T17:59:51.087Z |   p+r-mwim | INFO  | - modulationScheme (TransmissionModeType) 
2017-02-18T17:59:51.087Z |   p+r-mwim | INFO  | - codeRate (TransmissionModeType) 
2017-02-18T17:59:51.087Z |   p+r-mwim | INFO  | - txPowerMin (TransmissionModeType) 
2017-02-18T17:59:51.087Z |   p+r-mwim | INFO  | - txPowerMax (TransmissionModeType) 
2017-02-18T17:59:51.087Z |   p+r-mwim | INFO  | - rxThreshold (TransmissionModeType) 
2017-02-18T17:59:51.087Z |   p+r-mwim | INFO  | - amUpshiftLevel (TransmissionModeType) 
2017-02-18T17:59:51.087Z |   p+r-mwim | INFO  | - amDownshiftLevel (TransmissionModeType) 
2017-02-18T17:59:51.087Z |   p+r-mwim | INFO  | - xpicIsAvail (TransmissionModeType) 
2017-02-18T17:59:51.087Z |   p+r-mwim | INFO  | PolarizationType
